code_a,desc_a,code_b,desc_b,n_both,n_a,n_b,support,lift,odds_ratio,or_ci_low,or_ci_high,or_adjusted,confounding_ratio,conf_a_to_b,conf_b_to_a,jaccard,leverage,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,same_chapter,obstetric,hospitals_contributing,pct_of_all_hospitals,top10_share_of_pairs,top10_share_of_discharges,concentration,hospital_dispersed
J210,Acute bronchiolitis due to respiratory syncytial virus,R0603,Acute respiratory distress,2182,18479,23937,0.0003080265478792,34.944043603211426,43.3567900264796,38.28898771893825,49.095349691641495,16.439196407423662,2.637403249644271,0.1180799826830456,0.0911559510381418,0.0542327384798926,0.0002992116965879,Respiratory,Symptoms/signs,Acute bronchitis,Respiratory signs and symptoms,False,False,644,14.098073555166375,0.152153987167736,0.005594309837721394,27.19799074083989,False
R1310,"Dysphagia, unspecified",Z931,Gastrostomy status,13698,148635,56316,0.0019337065320121,11.592333630454352,16.418076575775704,15.565846640068656,17.31696609127365,16.43270433112985,0.9991098388275362,0.0921586436572812,0.2432346047304496,0.0716224059230443,0.0017668974499363,Symptoms/signs,Factors/status,Dysphagia,Unacceptable PDX,False,False,2295,50.24080560420315,0.03949481676157103,0.005872550133720508,6.7253264531178045,True
F10129,"Alcohol abuse with intoxication, unspecified",S066X9A,"Traum subrac hem w LOC of unsp duration, init",672,22034,9581,9.486427139086974e-05,22.549228390729787,24.92024443438804,20.158602467365696,30.80662876680073,16.424758927177866,1.5172365417889204,0.030498320776981,0.0701388164074731,0.0217173512587661,9.065728613412058e-05,Mental/behavioural,Injury,Alcohol-related disorders,"Traumatic brain injury (TBI); concussion, initial encounter",False,False,394,8.62521891418564,0.09672619047619048,0.008752217205301388,11.051621344315077,True
E1151,Type 2 diabetes w diabetic peripheral angiopath w/o gangrene,Z89511,Acquired absence of right leg below knee,5895,147745,17945,0.0008321798807279,15.750492999330769,23.880445445412565,21.9511648286433,25.979289897508902,16.409515031005338,1.4552803906935157,0.0398998274053267,0.3285037614934522,0.036891016615038,0.0007793447167261,Endocrine/metabolic,Factors/status,Diabetes mellitus with complication,Unacceptable PDX,False,False,1786,39.09807355516637,0.031382527565733676,0.012748374637641776,2.4616885256157555,True
N170,Acute kidney failure with tubular necrosis,R34,Anuria and oliguria,1601,101471,7358,0.0002260084799059,15.189945149846572,19.431136167624523,16.74822702129493,22.543822237702933,16.408579713368013,1.1842058549280805,0.0157779069882035,0.2175863006251698,0.0149308016562838,0.0002111296585753,Genitourinary,Symptoms/signs,Acute and unspecified renal failure,Genitourinary signs and symptoms,False,False,727,15.915061295971979,0.09868831980012492,0.012344919150089536,7.9942459403963895,True
B1920,Unspecified viral hepatitis C without hepatic coma,C220,Liver cell carcinoma,1766,63301,10284,0.000249301046542,19.216958754924388,23.630115889714286,20.57873192212313,27.13395456408272,16.394015790430878,1.4413866737585486,0.027898453420957,0.1717230649552703,0.0245895932831144,0.000236328075651,Infectious,Neoplasm,Hepatitis,Gastrointestinal cancers - liver,False,False,847,18.54203152364273,0.06851642129105323,0.012171989488699929,5.629024027227563,True
I468,Cardiac arrest due to other underlying condition,J9602,Acute respiratory failure with hypercapnia,1082,6439,69418,0.0001527427703049,17.14759968389098,20.72387401411489,17.39134058236003,24.694988412136865,16.391874811150593,1.2642772259349768,0.1680385152974064,0.0155867354288513,0.0144700768973587,0.000143835239623,Circulatory,Respiratory,Unacceptable PDX,Respiratory failure; insufficiency; arrest,False,False,702,15.367775831873905,0.056377079482439925,0.00885781017405194,6.364674606325487,True
K767,Hepatorenal syndrome,N170,Acute kidney failure with tubular necrosis,2240,9311,101471,0.0003162142379695,16.79485848974071,22.27124341428618,19.599323562503866,25.30741847475368,16.37164091661011,1.3603549899320435,0.2405756631940715,0.0220752727380236,0.020637172707339,0.0002973861997242,Digestive,Genitourinary,Other specified and unspecified liver disease,Acute and unspecified renal failure,False,False,956,20.928196147110334,0.08794642857142858,0.012031951754741978,7.309406683480719,True
C772,Secondary and unsp malignant neoplasm of intra-abd nodes,K831,Obstruction of bile duct,633,11491,25472,8.935875564050676e-05,15.319670939355422,16.55264910686547,13.334580432259086,20.5473425914606,16.371305416866875,1.0110769230297152,0.0550865895048298,0.0248508165829145,0.0174236168455821,8.352581340602645e-05,Neoplasm,Digestive,Secondary malignancies,Biliary tract disease,False,False,338,7.399299474605955,0.19273301737756715,0.00938393984588791,20.538603245844946,True
K7031,Alcoholic cirrhosis of liver with ascites,Z7682,Awaiting organ transplant status,916,34487,7365,0.0001293090365982,25.54664676719984,29.81160218079637,24.734529015157047,35.93080846784906,16.364907197432913,1.8216786579439197,0.0265607330298373,0.1243720298710115,0.022376392417432,0.0001242473532479,Digestive,Factors/status,Other specified and unspecified liver disease,Unacceptable PDX,False,False,368,8.056042031523642,0.18668122270742357,0.011072580343473599,16.85977585319191,True
E874,Mixed disorder of acid-base balance,I468,Cardiac arrest due to other underlying condition,544,32161,6439,7.679488636403741e-05,18.60876400228527,20.58149470479221,16.255911851030618,26.058084478142256,16.347759690640537,1.2589795234496617,0.0169148969248468,0.0844851685044261,0.0142947235652722,7.266807351635948e-05,Endocrine/metabolic,Circulatory,Fluid and electrolyte disorders,Unacceptable PDX,False,False,405,8.866024518388791,0.08455882352941177,0.010856030057292656,7.789111036276881,True
F314,"Bipolar disord, crnt epsd depress, sev, w/o psych features",Z915,Personal history of self-harm,1360,6102,65801,0.00019198721591,23.993898032421,31.2209173864609,26.54989371547212,36.71373199826323,16.33087526924618,1.911772447693309,0.2228777450016388,0.0206683789000167,0.0192790213061536,0.0001839857142095,Mental/behavioural,Factors/status,Bipolar and related disorders,Unacceptable PDX,False,False,499,10.923817863397549,0.11470588235294117,0.007818820535009081,14.67048410170575,True
C7889,Secondary malignant neoplasm of other digestive organs,D630,Anemia in neoplastic disease,619,6233,33253,8.738241665319698e-05,21.155791948247128,23.81938080317659,19.055318298681737,29.77451716909857,16.32333632252282,1.459222571448876,0.0993101235360179,0.0186148618169789,0.0159261069802145,8.3251991431255e-05,Neoplasm,Blood/immune,Secondary malignancies,Unacceptable PDX,False,False,406,8.887915936952714,0.1308562197092084,0.008118659392798079,16.11795905926152,True
T827XXA,"Infect/inflm react d/t oth cardi/vasc dev/implnt/grft, init",Z992,Dependence on renal dialysis,3920,11239,168131,0.0005533749164467,14.695257394680352,22.53362968438515,20.302689191079203,25.00971482024708,16.321209318911098,1.3806348073899053,0.3487854791351544,0.0233151530651694,0.0223425477343972,0.0005157182152686,Injury/poisoning,Factors/status,"Complication of cardiovascular device, implant or graft, initial encounter",Unacceptable PDX,False,False,1416,30.998248686514888,0.04260204081632653,0.00991289285913432,4.297639591360105,True
J95851,Ventilator associated pneumonia,Y95,Nosocomial condition,518,4720,46637,7.312454253046208e-05,16.669545267215273,18.814600323233694,14.733766293633249,24.025709263217465,16.31210236309724,1.153413576278055,0.1097457627118644,0.0111070609172974,0.010189028108342,6.873782763462871e-05,Respiratory,External cause,Postprocedural or postoperative respiratory system complication,Unacceptable PDX,False,False,311,6.808231173380035,0.15057915057915058,0.01006337695631091,14.963083588429022,True
E11628,Type 2 diabetes mellitus with other skin complications,Z89421,Acquired absence of other right toe(s),737,15251,13030,0.0001040401309748,26.271891912727888,29.16480428927433,23.810378090914394,35.72332224141549,16.303226627261672,1.788897679954101,0.0483247000196708,0.0565617805065234,0.0267571884984025,0.0001000800000744,Endocrine/metabolic,Factors/status,Diabetes mellitus with complication,Unacceptable PDX,False,False,546,11.952714535901926,0.06241519674355495,0.00861373230911918,7.246010730734837,True
D701,Agranulocytosis secondary to cancer chemotherapy,Z5111,Encounter for antineoplastic chemotherapy,877,9921,28671,0.0001238035208479,21.84076774619666,24.595288047010865,20.391392569685628,29.665859849843574,16.302821267024186,1.5086522537519258,0.0883983469408325,0.0305883994279934,0.0232533474744796,0.000118135060733,Blood/immune,Factors/status,Conditions due to neoplasm or the treatment of neoplasm,Encounter for antineoplastic therapies,False,False,400,8.756567425569177,0.14139110604332952,0.003917103872847996,36.09582758920527,False
P0736,"Preterm newborn, gestational age 33 completed weeks",P284,Other apnea of newborn,1792,6008,22446,0.0002529713903756,94.13166062227404,145.25173278457504,124.79471451137464,169.06217510516896,16.296903900565564,8.912842198175708,0.2982689747003995,0.0798360509667646,0.0672117620583602,0.000250283969494,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Respiratory perinatal condition,True,True,718,15.718038528896672,0.078125,0.007611304941341553,10.26433714088321,True
F10129,"Alcohol abuse with intoxication, unspecified",S022XXA,"Fracture of nasal bones, init encntr for closed fracture",745,22034,9312,0.0001051694675389,25.720923514370323,28.828002349781737,23.537152635928216,35.308167148921065,16.290732184667206,1.7695952534849586,0.0338113824090042,0.080004295532646,0.0243456096206006,0.0001010805992881,Mental/behavioural,Injury,Alcohol-related disorders,"Fracture of head and neck, initial encounter",False,False,406,8.887915936952714,0.08456375838926175,0.007903803111463402,10.699122586519572,True
G620,Drug-induced polyneuropathy,G893,Neoplasm related pain (acute) (chronic),822,7307,41229,0.0001160393319691,19.328426785788636,22.083196652932568,18.16728657964566,26.84317067791881,16.28697374281596,1.3558809022255145,0.1124948679348569,0.0199374226879138,0.0172276480697489,0.0001100357739323,Nervous,Nervous,Drug induced or toxic related condition,Conditions due to neoplasm or the treatment of neoplasm,True,False,394,8.62521891418564,0.20559610705596107,0.009754785740149539,21.076434945131794,True
N319,"Neuromuscular dysfunction of bladder, unspecified",Z993,Dependence on wheelchair,3885,42860,40425,0.0005484340689784,15.883837138130184,19.109618311079107,17.428263936952956,20.95317774140705,16.28450345405262,1.173484863385467,0.0906439570695287,0.0961038961038961,0.0489294710327455,0.0005139062616099,Genitourinary,Factors/status,Other specified and unspecified diseases of bladder and urethra,Unacceptable PDX,False,False,1432,31.34851138353765,0.05019305019305019,0.013679653801876251,3.6691754718358367,True
K567,"Ileus, unspecified",K631,Perforation of intestine (nontraumatic),1423,69753,8702,0.0002008807413529,16.606936607186967,20.052078737088895,17.210924617361176,23.36224639975569,16.28342342592192,1.2314412155595964,0.0204005562484767,0.1635256262928062,0.0184728424550836,0.0001887845464854,Digestive,Digestive,Intestinal obstruction and ileus,Gastrointestinal and biliary perforation,True,False,916,20.052539404553414,0.044975404075895994,0.012638687823846083,3.558550120293225,True
L089,"Local infection of the skin and subcutaneous tissue, unsp",L97519,Non-prs chronic ulcer oth prt right foot w unsp severity,572,7624,26223,8.074756433865697e-05,20.267368496828738,22.31215024929598,17.737285074657244,28.066981313755463,16.270866228821497,1.371294554052274,0.0750262329485834,0.0218129123288716,0.0171900826446281,7.676344748839634e-05,Skin,Skin,Skin and subcutaneous tissue infections,Non-pressure ulcer of skin,True,False,446,9.763572679509632,0.06643356643356643,0.006738468944303238,9.858851763311897,True
G8220,"Paraplegia, unspecified",Z936,Other artificial openings of urinary tract status,614,23465,10426,8.667658130058634e-05,17.77856441523345,19.321870942143622,15.504997490113809,24.078346155353923,16.25345185397926,1.1887856878484022,0.0261666311527807,0.0588912334548244,0.0184511824984223,8.180123932829987e-05,Nervous,Factors/status,Paralysis (other than cerebral palsy),Unacceptable PDX,False,False,452,9.89492119089317,0.07166123778501629,0.010776976497800263,6.649475184402915,True
K222,Esophageal obstruction,K317,Polyp of stomach and duodenum,549,20439,8612,7.750072171664805e-05,22.094047188822167,24.172084665247443,19.140456956927785,30.526422560272792,16.252088793125893,1.4873217204837972,0.026860413914575,0.0637482582443102,0.0192618061890393,7.399295688504865e-05,Digestive,Digestive,Esophageal disorders,Benign neoplasms,True,False,443,9.697898423817863,0.07285974499089254,0.007638550185952324,9.538425907691915,True
G893,Neoplasm related pain (acute) (chronic),Z515,Encounter for palliative care,12984,41229,201047,0.0018329132436593,11.096210993456966,16.755140943195254,15.830854811268882,17.733391618657414,16.249705468233955,1.0311042853022387,0.3149239612893837,0.0645819136818753,0.0566264850060185,0.0016677295386324,Nervous,Factors/status,Conditions due to neoplasm or the treatment of neoplasm,Other aftercare encounter,False,False,1809,39.601576182136604,0.10181762168823166,0.011140481704394743,9.139427215976328,True
I4901,Ventricular fibrillation,R579,"Shock, unspecified",589,16297,12532,8.314740453753315e-05,20.429316682250423,22.169163539423643,17.7126780351286,27.746894685433844,16.243373344381197,1.364812780535655,0.0361416211572682,0.0469996808171082,0.020856940509915,7.907740034548036e-05,Circulatory,Symptoms/signs,Cardiac arrest and ventricular fibrillation,Shock,False,False,439,9.610332749562172,0.07470288624787776,0.012171001319206273,6.137776530349557,True
M6281,Muscle weakness (generalized),Z7409,Other reduced mobility,684,18035,12359,9.655827623713526e-05,21.738181996496863,23.834293041365317,19.332507706234114,29.38436820581168,16.24095428138246,1.4675426473361448,0.0379262545051289,0.0553442835180839,0.0230225513295186,9.211640173941068e-05,Musculoskeletal,Factors/status,Muscle disorders,Unacceptable PDX,False,False,141,3.086690017513135,0.5862573099415205,0.006120721843698408,95.78238072444053,False
E874,Mixed disorder of acid-base balance,G931,"Anoxic brain damage, not elsewhere classified",1951,32161,24580,0.0002754169545886,17.482858574216294,20.064585167114817,17.672750031139657,22.78013196695695,16.234669208578136,1.2359097009819588,0.0606635365815739,0.079373474369406,0.0356086877167366,0.0002596634121448,Endocrine/metabolic,Nervous,Fluid and electrolyte disorders,Coma; stupor; and brain damage,False,False,970,21.234676007005255,0.04459251665812404,0.011586004978962578,3.848825953302576,True
I615,"Nontraumatic intracerebral hemorrhage, intraventricular",R29810,Facial weakness,930,6695,52411,0.0001312853755855,18.77485184920832,22.02487498523425,18.285152163360653,26.529454815651977,16.229950116725146,1.3570513049536346,0.1389096340552651,0.0177443666405907,0.0159859735973597,0.0001242927571276,Circulatory,Symptoms/signs,Acute hemorrhagic cerebrovascular disease,Nervous system signs and symptoms,False,False,460,10.070052539404553,0.0967741935483871,0.012614265920645755,7.671805411204855,True
